international_plan,number_vmail_messages,total_day_calls,total_day_charge,total_eve_calls,total_eve_charge,total_night_calls,total_night_charge,total_intl_calls,total_intl_charge,number_customer_service_calls
0.0,0.0,0.46060606060606063,0.6188799463447351,0.5882352941176471,0.5642186994500162,0.4084507042253521,0.43753735803945004,0.15000000000000002,0.4703703703703703,0.2222222222222222
0.0,0.0,0.4727272727272727,0.6544265593561369,0.6352941176470588,0.5655127790359107,0.4084507042253521,0.38493723849372385,0.1,0.5407407407407407,0.0
0.0,0.43137254901960786,0.5393939393939394,0.7932595573440645,0.8411764705882353,0.2568747978000647,0.06338028169014084,0.22713687985654513,0.25,0.48518518518518516,0.0
0.0,0.0,0.6181818181818182,0.3950368879946345,0.5470588235294117,0.5473956648333873,0.7323943661971831,0.4865511057979677,0.2,0.3907407407407407,0.0
0.0,0.0,0.6242424242424243,0.6681757209926225,0.6411764705882352,0.7680362342284051,0.6197183098591549,0.5678421996413627,0.1,0.1,0.1111111111111111
0.0,0.0,0.7818181818181819,0.517437961099933,0.6588235294117647,0.3594306049822064,0.5985915492957746,0.4393305439330544,0.2,0.4259259259259259,0.1111111111111111
0.0,0.0,0.5515151515151515,0.47686116700201214,0.4,0.6324813976059528,0.5985915492957746,0.4536760310818889,0.25,0.5296296296296296,0.1111111111111111
0.0,0.6078431372549019,0.6363636363636364,0.3449027498323273,0.5764705882352941,0.6020705273374313,0.5422535211267605,0.547519426180514,0.05,0.6,0.1111111111111111
0.0,0.0,0.7515151515151515,0.6302816901408451,0.5529411764705883,0.3047557424781624,0.5563380281690141,0.5833831440526002,0.15000000000000002,0.5296296296296296,0.0
0.0,0.5098039215686274,0.6545454545454545,0.41566063044936286,0.5235294117647059,0.5286315108379165,0.4436619718309859,0.38194859533771663,0.1,0.4944444444444444,0.1111111111111111
0.0,0.0,0.7393939393939394,0.6351441985244803,0.6294117647058823,0.4487220964089291,0.5563380281690141,0.36999402271368803,0.30000000000000004,0.5592592592592592,0.1111111111111111
0.0,0.0,0.48484848484848486,0.5228034875922201,0.6764705882352942,0.6654804270462633,0.471830985915493,0.47937836222355057,0.15000000000000002,0.3759259259259259,0.4444444444444444
1.0,0.0,0.5515151515151515,0.7533534540576795,0.6764705882352942,0.4425752183759301,0.2816901408450704,0.47220561864913324,0.25,0.46481481481481474,0.0
0.0,0.0,0.4727272727272727,0.4161636485580148,0.4647058823529412,0.3015205435134261,0.528169014084507,0.6031081888822475,0.35000000000000003,0.34074074074074073,0.0
0.0,0.0,0.8121212121212121,0.44785378940308523,0.7176470588235294,0.5085732772565513,0.18309859154929578,0.46802151823072324,0.25,0.4259259259259259,0.4444444444444444
1.0,0.0,0.6545454545454545,0.36284372904091217,0.4764705882352941,0.6910384988676803,0.38732394366197187,0.301255230125523,0.15000000000000002,0.5148148148148147,0.1111111111111111
0.0,0.0,0.6666666666666666,0.5355466130114018,0.6882352941176471,0.5418958265933355,0.528169014084507,0.3873281530185296,0.2,0.24074074074074073,0.2222222222222222
0.0,0.0,0.5454545454545454,0.5097250167672703,0.4235294117647059,0.38822387576835976,0.46478873239436624,0.484160191273162,0.25,0.42037037037037034,0.2222222222222222
0.0,0.0,0.48484848484848486,0.27699530516431925,0.5294117647058824,0.5121319961177613,0.4154929577464789,0.44590555887627015,0.30000000000000004,0.5203703703703704,0.2222222222222222
0.0,0.0,0.5151515151515151,0.7406103286384977,0.6882352941176471,0.6664509867356843,0.27464788732394363,0.392109982068141,0.05,0.27037037037037037,0.0
0.0,0.0,0.6787878787878788,0.7312206572769954,0.5294117647058824,0.5486897444192819,0.6267605633802816,0.4441123729826659,0.25,0.35,0.3333333333333333
0.0,0.0,0.4666666666666667,0.48323272971160297,0.5117647058823529,0.3409899708832093,0.4154929577464789,0.5277943813508666,0.15000000000000002,0.5,0.0
0.0,0.0,0.28484848484848485,0.6832662642521798,0.6470588235294118,0.7780653510190877,0.38732394366197187,0.5791990436341901,0.15000000000000002,0.4351851851851852,0.2222222222222222
1.0,0.0,0.6,0.488933601609658,0.6058823529411764,0.43998705920414105,0.4859154929577465,0.5092647937836222,0.1,0.25,0.1111111111111111
0.0,0.0,0.509090909090909,0.6837692823608317,0.6235294117647059,0.4807505661598188,0.4225352112676056,0.5014943215780036,0.1,0.4907407407407407,0.0
0.0,0.6666666666666666,0.44242424242424244,0.40560026827632467,0.4647058823529412,0.5357489485603364,0.3380281690140845,0.5815899581589958,0.30000000000000004,0.8,0.1111111111111111
0.0,0.0,0.593939393939394,0.5248155600268277,0.4294117647058823,0.8993853121967001,0.5140845070422535,0.5092647937836222,0.30000000000000004,0.3759259259259259,0.2222222222222222
0.0,0.5490196078431373,0.7636363636363637,0.5897048960429243,0.7411764705882353,0.7269492073762536,0.6408450704225352,0.39988045427375973,0.55,0.46481481481481474,0.2222222222222222
0.0,0.0,0.6909090909090909,0.7407780013413817,0.5529411764705883,0.48463280491750244,0.5563380281690141,0.14524805738194863,0.05,0.7648148148148147,0.1111111111111111
0.0,0.0,0.7393939393939394,0.5809859154929577,0.44705882352941173,0.7783888709155613,0.352112676056338,0.4686192468619247,0.15000000000000002,0.6259259259259259,0.0
0.0,0.8823529411764706,0.7515151515151515,0.7092555331991952,0.45294117647058824,0.3859592364930443,0.4859154929577465,0.6467423789599521,0.1,0.5148148148148147,0.3333333333333333
0.0,0.3137254901960784,0.6666666666666666,0.6316230717639169,0.7235294117647059,0.3581365253963119,0.528169014084507,0.4757919904363419,0.15000000000000002,0.5648148148148148,0.1111111111111111
1.0,0.0,0.793939393939394,0.5497987927565393,0.5941176470588235,0.5101908767389194,0.6830985915492958,0.4895397489539749,0.2,0.5444444444444444,0.1111111111111111
0.0,0.0,0.7818181818181819,0.3489268947015426,0.6352941176470588,0.31187318020058236,0.45070422535211263,0.4225941422594142,0.35000000000000003,0.6259259259259259,0.1111111111111111
0.0,0.7843137254901961,0.3939393939393939,0.29896042924211935,0.5470588235294117,0.5949530896150114,0.6690140845070423,0.5224148236700538,0.45,0.4796296296296296,0.1111111111111111
0.0,0.0,0.5515151515151515,0.49362843729040917,0.6235294117647059,0.5412487868003882,0.6690140845070423,0.5008965929468021,0.25,0.5592592592592592,0.3333333333333333
0.0,0.0,0.41818181818181815,0.3403755868544601,0.5411764705882353,0.7515367195082497,0.8450704225352114,0.5146443514644352,0.35000000000000003,0.6203703703703703,0.2222222222222222
0.0,0.0,0.6060606060606061,0.7134473507712944,0.5294117647058824,0.7165965706890973,0.5,0.46264196054991025,0.1,0.6648148148148147,0.2222222222222222
0.0,0.0,0.593939393939394,0.5082159624413146,0.6470588235294118,0.7770947913296667,0.4577464788732394,0.42498505678422,0.2,0.5703703703703703,0.1111111111111111
0.0,0.0,0.4666666666666667,0.69382964453387,0.5705882352941176,0.5008087997411841,0.4295774647887324,0.6347878063359235,0.1,0.6407407407407407,0.1111111111111111
0.0,0.0,0.6424242424242425,0.4418175720992623,0.5941176470588235,0.4820446457457134,0.647887323943662,0.356246264196055,0.25,0.5907407407407407,0.2222222222222222
0.0,0.6078431372549019,0.6121212121212121,0.8229376257545272,0.6,0.5603364606923326,0.11267605633802816,0.484160191273162,0.15000000000000002,0.4296296296296296,0.0
0.0,0.5686274509803921,0.48484848484848486,0.6852783366867874,0.5352941176470588,0.32707861533484306,0.528169014084507,0.3795576808129109,0.15000000000000002,0.5592592592592592,0.1111111111111111
0.0,0.0,0.7454545454545455,0.5424211938296446,0.5647058823529412,0.8285344548689745,0.7112676056338029,0.5152420800956365,0.15000000000000002,0.4,0.1111111111111111
0.0,0.0,0.46060606060606063,0.7924211938296446,0.43529411764705883,0.48592688450339694,0.6549295774647887,0.5283921099820682,0.2,0.41481481481481486,0.0
0.0,0.0,0.5636363636363636,0.4418175720992623,0.6235294117647059,0.9090909090909092,0.6338028169014085,0.44710101613867304,0.15000000000000002,0.6759259259259258,0.1111111111111111
0.0,0.0,0.6,0.437625754527163,0.6,0.5435134260757037,0.37323943661971826,0.4716078900179318,0.1,0.31481481481481477,0.2222222222222222
0.0,0.5294117647058824,0.8545454545454545,0.7793427230046949,0.5823529411764706,0.4234875444839858,0.5563380281690141,0.5989240884638375,0.30000000000000004,0.6148148148148147,0.1111111111111111
0.0,0.0,0.5636363636363636,0.4426559356136821,0.5588235294117647,0.7305079262374635,0.2394366197183099,0.32994620442319184,0.2,0.6203703703703703,0.0
0.0,0.5686274509803921,0.6909090909090909,0.3794433266264252,0.4823529411764706,0.6082174053704303,0.49295774647887325,0.2916915720263001,0.15000000000000002,0.34074074074074073,0.1111111111111111
0.0,0.0,0.7818181818181819,0.7035546613011402,0.711764705882353,0.5163377547719185,0.5352112676056338,0.3532576210400478,0.25,0.6296296296296295,0.1111111111111111
1.0,0.0,0.6484848484848484,0.4714956405097251,0.7411764705882353,0.5389841475250728,0.5422535211267605,0.8768679019725045,0.35000000000000003,0.4796296296296296,0.2222222222222222
0.0,0.0,0.6242424242424243,0.16968477531857815,0.6235294117647059,0.707214493691362,0.37323943661971826,0.4979079497907949,0.30000000000000004,0.5555555555555556,0.0
0.0,0.0,0.703030303030303,0.3941985244802147,0.8117647058823529,0.648980912326108,0.5422535211267605,0.4196054991034071,0.2,0.4796296296296296,0.3333333333333333
0.0,0.0,0.6060606060606061,0.8172367538564722,0.711764705882353,0.36945972177288905,0.6267605633802816,0.45666467423789603,0.25,0.34444444444444444,0.2222222222222222
0.0,0.0,0.6909090909090909,0.3343393695506372,0.3588235294117647,0.552895503073439,0.34507042253521125,0.22833233711894801,0.15000000000000002,0.6092592592592593,0.1111111111111111
0.0,0.4117647058823529,0.47878787878787876,0.7533534540576795,0.6941176470588235,0.5577483015205434,0.4154929577464789,0.40406455469216973,0.15000000000000002,0.31481481481481477,0.4444444444444444
0.0,0.0,0.6484848484848484,0.36452045606975186,0.7294117647058823,0.7457133613717244,0.30281690140845074,0.48176927674835623,0.25,0.6259259259259259,0.0
0.0,0.45098039215686275,0.6484848484848484,0.6428571428571429,0.6176470588235294,0.6774506632157878,0.3380281690140845,0.5989240884638375,0.1,0.4907407407407407,0.0
0.0,0.0,0.696969696969697,0.42471495640509727,0.6176470588235294,0.6745389841475251,0.4295774647887324,0.6371787208607291,0.15000000000000002,0.41481481481481486,0.0
0.0,0.39215686274509803,0.4666666666666667,0.5669014084507042,0.5176470588235293,0.7534778388870915,0.30281690140845074,0.4506873879258817,0.45,0.7148148148148148,0.1111111111111111
0.0,0.0,0.7575757575757576,0.7308853118712275,0.5882352941176471,0.753154318990618,0.47887323943661975,0.5367603108188882,0.05,0.5555555555555556,0.1111111111111111
0.0,0.0,0.7515151515151515,0.7548625083836352,0.6588235294117647,0.6748625040439987,0.5774647887323944,0.36939629408248653,0.1,0.7407407407407407,0.1111111111111111
0.0,0.0,0.5333333333333333,0.2798457411133468,0.40588235294117647,0.49627952119055324,0.2535211267605634,0.539151225343694,0.1,0.46481481481481474,0.2222222222222222
0.0,0.0,0.6,0.45556673373574785,0.3764705882352941,0.7259786476868328,0.2605633802816901,0.24925283921099822,0.35000000000000003,0.48518518518518516,0.2222222222222222
0.0,0.5490196078431373,0.5212121212121212,0.5432595573440644,0.7176470588235294,0.6053057263021676,0.33098591549295775,0.4225941422594142,0.15000000000000002,0.3,0.3333333333333333
0.0,0.0,0.7272727272727273,0.5244802146210598,0.7,0.33096085409252674,0.37323943661971826,0.3514644351464435,0.15000000000000002,0.55,0.0
0.0,0.0,0.7757575757575758,0.7463112005365526,0.611764705882353,0.6065998058880622,0.4084507042253521,0.3054393305439331,0.25,0.4796296296296296,0.1111111111111111
0.0,0.0,0.6606060606060606,0.42152917505030185,0.6882352941176471,0.6279521190553219,0.4014084507042254,0.7441721458457861,0.45,0.4796296296296296,0.3333333333333333
0.0,0.3529411764705882,0.6606060606060606,0.30331991951710263,0.6647058823529411,0.2973147848592688,0.5492957746478874,0.49850567842199645,0.25,0.5055555555555555,0.1111111111111111
0.0,0.0,0.45454545454545453,0.38112005365526497,0.5117647058823529,0.5370430281462311,0.3943661971830986,0.6921697549312612,0.1,0.29444444444444445,0.0
0.0,0.45098039215686275,0.5151515151515151,0.5516431924882629,0.5294117647058824,0.6056292461986412,0.5492957746478874,0.6706515242080096,0.25,0.4259259259259259,0.0
1.0,0.0,0.6848484848484848,0.5078806170355467,0.5529411764705883,0.4613393723714008,0.5492957746478874,0.42737597130902566,0.15000000000000002,0.6796296296296296,0.3333333333333333
0.0,0.7058823529411764,0.6242424242424243,0.6447015425888666,0.7352941176470588,0.4995147201552895,0.4859154929577465,0.634190077704722,0.25,0.5259259259259259,0.3333333333333333
0.0,0.0,0.6242424242424243,0.4857478202548625,0.4176470588235294,0.5506308637981235,0.471830985915493,0.6323968918111177,0.2,0.5796296296296296,0.1111111111111111
0.0,0.6274509803921569,0.9878787878787879,0.20204560697518448,0.711764705882353,0.45842769330313815,0.5070422535211268,0.5965331739390316,0.25,0.5555555555555556,0.3333333333333333
0.0,0.6666666666666666,0.38181818181818183,0.5541582830315225,0.6470588235294118,0.7010676156583631,0.5774647887323944,0.3687985654512851,0.45,0.8592592592592592,0.2222222222222222
0.0,0.0,0.8848484848484849,0.6849429912810195,0.48823529411764705,0.45260433516661275,0.5140845070422535,0.5851763299462044,0.1,0.5296296296296296,0.1111111111111111
0.0,0.0,0.703030303030303,0.2137826961770624,0.5117647058823529,0.6839210611452604,0.352112676056338,0.41123729826658695,0.30000000000000004,0.47592592592592586,0.3333333333333333
0.0,0.0,0.7090909090909091,0.19701542588866533,0.5882352941176471,0.3749595600129408,0.14084507042253522,0.42677824267782427,0.15000000000000002,0.31481481481481477,0.1111111111111111
0.0,0.6470588235294118,0.3575757575757576,0.2753185781354796,0.5764705882352941,0.8673568424458103,0.5915492957746479,0.3771667662881052,0.2,0.30925925925925923,0.4444444444444444
0.0,0.39215686274509803,0.6121212121212121,0.6116700201207244,0.7764705882352941,0.646392753154319,0.6971830985915493,0.37597130902570236,0.6000000000000001,0.7407407407407407,0.0
0.0,0.0,0.6727272727272727,0.42337357478202553,0.24705882352941178,0.40278227110967324,0.352112676056338,0.7154811715481171,0.30000000000000004,0.4944444444444444,0.3333333333333333
0.0,0.0,0.6424242424242425,0.7357478202548626,0.6235294117647059,0.44386929796182467,0.5422535211267605,0.5433353257621041,0.25,0.5851851851851851,0.1111111111111111
0.0,0.45098039215686275,0.6787878787878788,0.4267270288397049,0.6941176470588235,0.4467809770300874,0.5774647887323944,0.5301852958756724,0.1,0.3796296296296296,0.3333333333333333
0.0,0.0,0.8121212121212121,0.42706237424547283,0.5764705882352941,0.4519572953736655,0.6408450704225352,0.730424387328153,0.1,0.4055555555555555,0.1111111111111111
0.0,0.0,0.6181818181818182,0.5427565392354124,0.6294117647058823,0.4348107408605629,0.4154929577464789,0.6682606096832039,0.2,0.5592592592592592,0.2222222222222222
0.0,0.0,0.6545454545454545,0.517102615694165,0.3176470588235294,0.6978324166936267,0.4295774647887324,0.23968918111177523,0.30000000000000004,0.5796296296296296,0.1111111111111111
0.0,0.0,0.7454545454545455,0.43075117370892024,0.611764705882353,0.5153671950824976,0.4225352112676056,0.6246264196054991,0.15000000000000002,0.2648148148148148,0.1111111111111111
0.0,0.0,0.703030303030303,0.4438296445338699,0.37058823529411766,0.4775153671950825,0.45070422535211263,0.630005977286312,0.2,0.4055555555555555,0.0
0.0,0.0,0.5757575757575758,0.42723004694835687,0.6470588235294118,0.7043028146230993,0.4154929577464789,0.5098625224148237,0.65,0.6648148148148147,0.2222222222222222
0.0,0.0,0.8,0.6336351441985245,0.5941176470588235,0.63668715626011,0.2957746478873239,0.539151225343694,0.1,0.55,0.3333333333333333
0.0,0.3137254901960784,0.6727272727272727,0.425888665325285,0.6647058823529411,0.3623422840504691,0.380281690140845,0.2946802151823072,0.1,0.3351851851851852,0.0
1.0,0.0,0.6242424242424243,0.6664989939637828,0.7705882352941177,0.6095114849563248,0.5140845070422535,0.33293484757919906,0.15000000000000002,0.6407407407407407,0.0
0.0,0.0,0.6060606060606061,0.5819919517102616,0.8176470588235294,0.8045939825299256,0.5070422535211268,0.5947399880454274,0.1,0.5259259259259259,0.0
0.0,0.0,0.7636363636363637,0.6923205902079141,0.38235294117647056,0.5768359754124879,0.6549295774647887,0.5523012552301255,0.0,0.0,0.1111111111111111
0.0,0.0,0.7212121212121212,0.4287391012743126,0.5823529411764706,0.6337754771918473,0.30281690140845074,0.43873281530185304,0.2,0.6148148148148147,0.1111111111111111
0.0,0.0,0.7212121212121212,0.5954057679409792,0.7764705882352941,0.693950177935943,0.6126760563380281,0.6915720263000598,0.35000000000000003,0.6407407407407407,0.0
1.0,0.0,0.5515151515151515,0.5469483568075117,0.6470588235294118,0.7043028146230993,0.47887323943661975,0.48595337716676623,0.30000000000000004,0.7148148148148148,0.1111111111111111
1.0,0.0,0.6848484848484848,0.37256874580818244,0.7176470588235294,0.7165965706890973,0.4577464788732394,0.5947399880454274,0.1,0.4703703703703703,0.2222222222222222
0.0,0.6470588235294118,0.6303030303030303,0.340878604963112,0.5176470588235293,0.7664186347460369,1.0000000000000002,0.6461446503287507,0.1,0.29444444444444445,0.2222222222222222
0.0,0.0,0.5636363636363636,0.7798457411133468,0.6823529411764706,0.3151083791653187,0.6126760563380281,0.6120741183502689,0.2,0.4092592592592592,0.1111111111111111
1.0,0.0,0.6909090909090909,0.44500335345405767,0.37058823529411766,0.4959560012940796,0.5774647887323944,0.42080095636580994,0.45,0.5555555555555556,0.2222222222222222
0.0,0.7058823529411764,0.8121212121212121,0.5093896713615024,0.6,0.49110320284697506,0.34507042253521125,0.2791392707710699,0.2,0.4,0.2222222222222222
0.0,0.0,0.5636363636363636,0.506036217303823,0.4411764705882353,0.7903591070850857,0.5985915492957746,0.4231918708906156,0.15000000000000002,0.5944444444444444,0.2222222222222222
1.0,0.0,0.3696969696969697,0.6022803487592221,0.7,0.2905208670333226,0.21126760563380284,0.41123729826658695,0.2,0.48518518518518516,0.4444444444444444
0.0,0.0,0.5515151515151515,0.4993293091884642,0.6411764705882352,0.671950824975736,0.43661971830985913,0.14166168559474002,0.1,0.3759259259259259,0.1111111111111111
0.0,0.45098039215686275,0.6181818181818182,0.3257880617035547,0.6058823529411764,0.5234551924943384,0.5492957746478874,0.584578601315003,0.35000000000000003,0.6296296296296295,0.3333333333333333
0.0,0.5490196078431373,0.6303030303030303,0.7166331321260899,0.5235294117647059,0.6188935619540602,0.6197183098591549,0.6156604901374776,0.25,0.3759259259259259,0.1111111111111111
1.0,0.0,0.3696969696969697,0.6182092555331992,0.7058823529411764,0.5703655774830152,0.5422535211267605,0.5343693962940825,0.25,0.875925925925926,0.1111111111111111
1.0,0.5098039215686274,0.8363636363636363,0.6190476190476191,0.6529411764705882,0.4001941119378842,0.30281690140845074,0.6927674835624626,0.15000000000000002,0.46481481481481474,0.0
0.0,0.0,0.5878787878787879,0.5880281690140845,0.5764705882352941,0.42607570365577485,0.34507042253521125,0.6467423789599521,0.6000000000000001,0.6203703703703703,0.0
0.0,0.0,0.4,0.4540576794097921,0.4411764705882353,0.34616628922678744,0.30281690140845074,0.6425582785415421,0.25,0.5555555555555556,0.1111111111111111
0.0,0.6078431372549019,0.5333333333333333,0.4079476861167002,0.38235294117647056,0.6505985118084762,0.6126760563380281,0.5505080693365212,0.25,0.5703703703703703,0.2222222222222222
0.0,0.0,0.7393939393939394,0.43896713615023475,0.5176470588235293,0.9068262698155937,0.5915492957746479,0.71249252839211,0.1,0.2796296296296296,0.3333333333333333
0.0,0.47058823529411764,0.41818181818181815,0.5318578135479544,0.6823529411764706,0.6104820446457457,0.7394366197183099,0.5696353855349672,0.25,0.5796296296296296,0.1111111111111111
0.0,0.5098039215686274,0.6909090909090909,0.4869215291750503,0.7352941176470588,0.5486897444192819,0.4577464788732394,0.3945008965929468,0.25,0.4796296296296296,0.5555555555555556
0.0,0.3333333333333333,0.6181818181818182,0.3534540576794098,0.4764705882352941,0.5580718214170172,0.676056338028169,0.4895397489539749,0.15000000000000002,0.6148148148148147,0.1111111111111111
0.0,0.0,0.5696969696969697,0.5652246814218645,0.5941176470588235,0.7680362342284051,0.380281690140845,0.3311416616855947,0.4,0.7407407407407407,0.3333333333333333
0.0,0.0,0.6121212121212121,0.4926224010731053,0.5705882352941176,0.5632481397605953,0.4014084507042254,0.5857740585774058,0.4,0.45555555555555555,0.2222222222222222
0.0,0.5882352941176471,0.4484848484848485,0.619718309859155,0.5058823529411764,0.5878356518925915,0.5,0.548714883442917,0.15000000000000002,0.3296296296296296,0.0
1.0,0.5686274509803921,0.6848484848484848,0.7578806170355468,0.5529411764705883,0.5933354901326432,0.34507042253521125,0.22833233711894801,0.6000000000000001,0.7,0.0
0.0,0.27450980392156865,0.8303030303030303,0.2667672702883971,0.4235294117647059,0.5328372694920738,0.35915492957746475,0.3275552898983861,0.25,0.875925925925926,0.1111111111111111
0.0,0.0,0.6060606060606061,0.2798457411133468,0.5176470588235293,0.8447104496926561,0.6126760563380281,0.4285714285714286,0.05,0.3796296296296296,0.2222222222222222
0.0,0.0,0.4121212121212121,0.6120053655264923,0.8117647058823529,0.4361048204464575,0.5704225352112676,0.269575612671847,0.2,0.4703703703703703,0.2222222222222222
0.0,0.0,0.5575757575757576,0.47937625754527163,0.5882352941176471,0.6179230022646394,0.46478873239436624,0.39390316796174535,0.15000000000000002,0.6444444444444444,0.1111111111111111
0.0,0.0,0.5878787878787879,0.5783031522468143,0.611764705882353,0.4228405046910385,0.4154929577464789,0.2432755528989839,0.15000000000000002,0.45,0.3333333333333333
0.0,0.0,0.6545454545454545,0.7451374916163649,0.6,0.42478162406988035,0.4014084507042254,0.28989838613269575,0.1,0.5796296296296296,0.1111111111111111
0.0,0.0,0.5212121212121212,0.20892018779342725,0.4823529411764706,0.44386929796182467,0.30281690140845074,0.5821876867901972,0.15000000000000002,0.4092592592592592,0.4444444444444444
0.0,0.5294117647058824,0.509090909090909,0.7231723675385648,0.6411764705882352,0.6302167583306374,0.6338028169014085,0.45008965929468026,0.25,0.45925925925925926,0.7777777777777777
0.0,0.0,0.6545454545454545,0.12826961770623743,0.43529411764705883,0.4160465868650922,0.4295774647887324,0.34907352062163777,0.30000000000000004,0.4907407407407407,0.2222222222222222
0.0,0.0,0.6363636363636364,0.659289067739772,0.6352941176470588,0.47201552895503074,0.7253521126760564,0.12014345487148832,0.30000000000000004,0.6499999999999999,0.1111111111111111
0.0,0.0,0.7575757575757576,0.13514419852448023,0.5294117647058824,0.4613393723714008,0.5211267605633803,0.37656903765690375,0.4,0.5259259259259259,0.2222222222222222
0.0,0.0,0.5333333333333333,0.6482226693494298,0.5882352941176471,0.501779359430605,0.7112676056338029,0.4536760310818889,0.15000000000000002,0.6259259259259259,0.0
0.0,0.43137254901960786,0.7636363636363637,0.1165325285043595,0.5294117647058824,0.3668715626011,0.4084507042253521,0.6485355648535565,0.35000000000000003,0.5944444444444444,0.0
0.0,0.0,0.806060606060606,0.35580147551978536,0.8411764705882353,0.4325461015852475,0.27464788732394363,0.4739988045427377,0.2,0.4296296296296296,0.2222222222222222
1.0,0.0,0.6666666666666666,0.19533869885982563,0.6764705882352942,0.9268845033969589,0.46478873239436624,0.4895397489539749,0.45,0.6055555555555555,0.0
0.0,0.7254901960784313,0.4666666666666667,0.466130114017438,0.6,0.5583953413134909,0.380281690140845,0.5618649133293484,0.2,0.3907407407407407,0.2222222222222222
0.0,0.0,0.6787878787878788,0.46462105969148226,0.5235294117647059,0.6023940472339049,0.2323943661971831,0.5654512851165571,0.15000000000000002,0.3351851851851852,0.2222222222222222
0.0,0.7450980392156863,0.3696969696969697,0.6091549295774648,0.611764705882353,0.6958912973147849,0.2816901408450704,0.4967124925283921,0.25,0.5351851851851852,0.2222222222222222
0.0,0.7058823529411764,0.7090909090909091,0.573775989268947,0.4588235294117647,0.11614364283403429,0.5,0.27615062761506276,0.15000000000000002,0.27037037037037037,0.1111111111111111
0.0,0.0,0.5878787878787879,0.8848088531187124,0.7235294117647059,0.18278874150760274,0.46478873239436624,0.6007172743574417,0.5,0.45925925925925926,0.4444444444444444
0.0,0.0,0.6121212121212121,0.13799463447350774,0.8117647058823529,0.7728890326755096,0.380281690140845,0.525403466826061,0.05,0.9092592592592592,0.1111111111111111
0.0,0.7843137254901961,0.5333333333333333,0.48792756539235416,0.6411764705882352,0.40051763183435785,0.4225352112676056,0.4674237895995218,0.30000000000000004,0.7,0.1111111111111111
0.0,0.43137254901960786,0.5636363636363636,0.47468142186452045,0.5411764705882353,0.5033969589129732,0.4859154929577465,0.2630005977286312,0.15000000000000002,0.4259259259259259,0.0
0.0,0.0,0.7636363636363637,0.6173708920187794,0.611764705882353,0.5247492720802329,0.6338028169014085,0.5421398684997011,0.4,0.6203703703703703,0.0
0.0,0.0,0.6848484848484848,0.3073440643863179,0.7352941176470588,0.5956001294079586,0.4154929577464789,0.5230125523012552,0.15000000000000002,0.4944444444444444,0.2222222222222222
0.0,0.5490196078431373,0.5696969696969697,0.4027498323272971,0.6352941176470588,0.4619864121643481,0.35915492957746475,0.2432755528989839,0.1,0.3907407407407407,0.1111111111111111
0.0,0.5686274509803921,0.4666666666666667,0.5982562038900068,0.3058823529411765,0.4344872209640893,0.5633802816901409,0.31978481769276745,0.05,0.3296296296296296,0.0
1.0,0.39215686274509803,0.7272727272727273,0.6770623742454729,0.5529411764705883,0.6968618570042058,0.33098591549295775,0.6509264793783622,0.15000000000000002,0.7092592592592593,1.0
0.0,0.0,0.6606060606060606,0.6685110663983903,0.7588235294117647,0.5952766095114849,0.4295774647887324,0.45307830245068736,0.30000000000000004,0.1759259259259259,0.3333333333333333
0.0,0.6078431372549019,0.5454545454545454,0.2939302481556003,0.7941176470588235,0.668392106114526,0.4154929577464789,0.1434548714883443,0.4,0.6092592592592593,0.3333333333333333
0.0,0.5294117647058824,0.6424242424242425,0.36921529175050305,0.5294117647058824,0.6845681009382077,0.5774647887323944,0.6586969515839809,0.15000000000000002,0.5944444444444444,0.1111111111111111
1.0,0.0,0.5454545454545454,0.7976190476190477,0.5352941176470588,0.6839210611452604,0.5985915492957746,0.397489539748954,0.5,0.42037037037037034,0.2222222222222222
1.0,0.803921568627451,0.5515151515151515,0.3900067069081154,0.3588235294117647,0.5522484632804918,0.2394366197183099,0.29766885833831436,0.45,0.5148148148148147,0.5555555555555556
0.0,0.6078431372549019,0.32727272727272727,0.2853789403085178,0.5705882352941176,0.6774506632157878,0.6901408450704225,0.6240286909742977,0.15000000000000002,0.29444444444444445,0.0
0.0,0.6078431372549019,0.38181818181818183,0.6758886653252851,0.6882352941176471,0.5655127790359107,0.3661971830985915,0.46682606096832036,0.25,0.5055555555555555,0.4444444444444444
0.0,0.0,0.3515151515151515,0.4926224010731053,0.6352941176470588,0.5033969589129732,0.5,0.36521219366407653,0.15000000000000002,0.3944444444444444,0.4444444444444444
0.0,0.0,0.6727272727272727,0.6400067069081155,0.5823529411764706,0.5519249433840181,0.5985915492957746,0.25164375373580394,0.1,0.5759259259259258,0.2222222222222222
0.0,0.0,0.6787878787878788,0.8212608987256874,0.5411764705882353,0.7094791329666774,0.4014084507042254,0.45546921697549314,0.2,0.5092592592592592,0.3333333333333333
1.0,0.0,0.6242424242424243,0.22283702213279677,0.8764705882352941,0.5386606276285991,0.471830985915493,0.22833233711894801,0.30000000000000004,0.5055555555555555,0.2222222222222222
0.0,0.0,0.48484848484848486,0.4238765928906775,0.5529411764705883,0.7123908120349401,0.5211267605633803,0.3401075911536163,0.30000000000000004,0.6351851851851852,0.2222222222222222
0.0,0.49019607843137253,0.509090909090909,0.5546613011401744,0.6058823529411764,0.3296667745066321,0.2957746478873239,0.4100418410041841,0.1,0.6555555555555556,0.2222222222222222
